Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Earnings Before Interest and Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Inventory,Investments,Liabilities,Net Borrowings,Net Cash Flow,Net Income,Net Income Applicable to Common Shareholders,Operating Income,Operating Margin,Profit Margin,Retained Earnings,Total Assets,Total Liabilities,Earnings Per Share
C,2014-12-31,52180000000.0,0.0,570000000.0,3.0,-3386000000.0,,4.02767e+11,0.0,31000000.0,0.0,,28391000000.0,0.0,100.0,69606000000.0,7197000000.0,0.0,-23129000000.0,37103000000.0,-23260000000.0,2223000000.0,7310000000.0,7310000000.0,14131000000.0,20.0,11.0,1.17852e+11,0.0,1.842181e+12,3307692307.69
C,2015-12-31,53722000000.0,0.0,682000000.0,8.0,-3198000000.0,,3.52772e+11,0.0,31000000.0,0.0,,36747000000.0,0.0,100.0,68024000000.0,7440000000.0,0.0,-7882000000.0,-29866000000.0,-72422000000.0,-11208000000.0,17242000000.0,17242000000.0,24144000000.0,35.0,25.0,1.33841e+11,0.0,1.73121e+12,3187060998.15
CAG,2013-05-26,2693600000.0,-52200000.0,0.0,15.0,-422600000.0,5.0,183900000.0,56100000.0,2839700000.0,10104400000.0,129.0,1299000000.0,3901700000.0,25.0,3364900000.0,361900000.0,2340900000.0,-1500000.0,55800000.0,4288700000.0,80900000.0,773900000.0,773900000.0,1299000000.0,10.0,6.0,5129500000.0,4379800000.0,20405300000.0,411648936.17
CAG,2014-05-25,2251700000.0,50400000.0,0.0,6.0,-461100000.0,5.0,141300000.0,7300000.0,2839700000.0,8910800000.0,160.0,1148500000.0,3834900000.0,25.0,2927400000.0,178300000.0,2077000000.0,0.0,-128800000.0,-612300000.0,-800000.0,303100000.0,303100000.0,1148500000.0,10.0,3.0,5010600000.0,4230800000.0,19319500000.0,420972222.222
CAG,2015-05-31,1933400000.0,77300000.0,0.0,6.0,-351200000.0,5.0,164700000.0,-112100000.0,2839700000.0,9061400000.0,108.0,1330300000.0,7130600000.0,24.0,2875600000.0,362100000.0,1642600000.0,391400000.0,2800000.0,-1093500000.0,0.0,-252600000.0,-252600000.0,1330300000.0,11.0,2.0,4331100000.0,3563300000.0,17437800000.0,421000000.0
CAG,2016-05-29,1867500000.0,-171900000.0,0.0,18.0,-429800000.0,33.0,834500000.0,55400000.0,2839700000.0,8552100000.0,141.0,881400000.0,2936100000.0,27.0,3090800000.0,225400000.0,1582100000.0,0.0,32400000.0,-2464100000.0,651400000.0,-677000000.0,-677000000.0,881400000.0,8.0,6.0,3218300000.0,3576700000.0,13390600000.0,431210191.083
CAH,2013-06-30,14422000000.0,216000000.0,15000000.0,6.0,-195000000.0,13.0,1901000000.0,-370000000.0,2953000000.0,96172000000.0,122.0,1011000000.0,1489000000.0,5.0,4921000000.0,553000000.0,8373000000.0,59000000.0,145000000.0,980000000.0,-373000000.0,334000000.0,334000000.0,996000000.0,1.0,0.0,4038000000.0,17770000000.0,25819000000.0,340816326.531
CAH,2014-06-30,14314000000.0,925000000.0,46000000.0,18.0,-249000000.0,19.0,2865000000.0,142000000.0,2980000000.0,85923000000.0,119.0,1931000000.0,1459000000.0,6.0,5161000000.0,635000000.0,8266000000.0,-82000000.0,-312000000.0,112000000.0,964000000.0,1166000000.0,1166000000.0,1885000000.0,2.0,1.0,4774000000.0,17939000000.0,26033000000.0,340935672.515
CAH,2015-06-30,16962000000.0,-870000000.0,-53000000.0,19.0,-300000000.0,27.0,4616000000.0,-779000000.0,3003000000.0,96819000000.0,126.0,2108000000.0,1506000000.0,6.0,5712000000.0,755000000.0,9211000000.0,-99000000.0,2101000000.0,1439000000.0,1751000000.0,1215000000.0,1215000000.0,2161000000.0,2.0,1.0,5521000000.0,21752000000.0,30142000000.0,331967213.115
CAH,2016-06-30,19114000000.0,-866000000.0,-5000000.0,22.0,-465000000.0,12.0,2356000000.0,-1179000000.0,3010000000.0,1.15003e+11,111.0,2454000000.0,1796000000.0,5.0,6543000000.0,845000000.0,10615000000.0,-14000000.0,2668000000.0,20000000.0,-2260000000.0,1427000000.0,1427000000.0,2459000000.0,2.0,1.0,6419000000.0,21956000000.0,34122000000.0,327293577.982
CAT,2013-12-31,14417000000.0,835000000.0,-35000000.0,18.0,-4446000000.0,22.0,6081000000.0,2658000000.0,4709000000.0,41454000000.0,140.0,5593000000.0,17075000000.0,26.0,14202000000.0,1319000000.0,12625000000.0,-1588000000.0,-625000000.0,-1611000000.0,591000000.0,3789000000.0,3789000000.0,5628000000.0,10.0,7.0,31854000000.0,38335000000.0,84896000000.0,645485519.591
CAT,2014-12-31,14622000000.0,163000000.0,322000000.0,15.0,-3379000000.0,26.0,7341000000.0,101000000.0,5016000000.0,41342000000.0,139.0,3636000000.0,16577000000.0,25.0,13842000000.0,692000000.0,12205000000.0,-1275000000.0,161000000.0,2444000000.0,1260000000.0,2452000000.0,2452000000.0,3314000000.0,6.0,4.0,33887000000.0,38867000000.0,84681000000.0,409348914.858
CAT,2015-12-31,11727000000.0,764000000.0,161000000.0,17.0,-3261000000.0,25.0,6460000000.0,2274000000.0,5238000000.0,34133000000.0,128.0,3946000000.0,16090000000.0,27.0,12878000000.0,916000000.0,9700000000.0,-680000000.0,-2400000000.0,-138000000.0,-881000000.0,2512000000.0,2512000000.0,3785000000.0,8.0,5.0,29246000000.0,33508000000.0,78342000000.0,709604519.774
CAT,2016-12-31,10532000000.0,829000000.0,146000000.0,1.0,-2928000000.0,27.0,7168000000.0,1109000000.0,5277000000.0,28905000000.0,122.0,644000000.0,15322000000.0,25.0,9632000000.0,192000000.0,8614000000.0,460000000.0,-1534000000.0,-1310000000.0,708000000.0,-67000000.0,-67000000.0,498000000.0,1.0,0.0,27377000000.0,31967000000.0,74704000000.0,
CB,2012-12-31,10664000000.0,636000000.0,0.0,10.0,0.0,,615000000.0,0.0,9591000000.0,12620000000.0,,3226000000.0,0.0,30.0,5316000000.0,270000000.0,0.0,-2786000000.0,320000000.0,150000000.0,1000000.0,2706000000.0,2706000000.0,2976000000.0,17.0,15.0,10033000000.0,0.0,92545000000.0,339949748.744
CB,2013-12-31,10071000000.0,155000000.0,0.0,13.0,0.0,,579000000.0,0.0,8899000000.0,12522000000.0,,4513000000.0,0.0,35.0,6739000000.0,480000000.0,0.0,-3072000000.0,761000000.0,947000000.0,-36000000.0,3758000000.0,3758000000.0,4238000000.0,22.0,20.0,13791000000.0,0.0,94510000000.0,341016333.938
CB,2014-12-31,11152000000.0,-435000000.0,0.0,10.0,0.0,,655000000.0,0.0,8055000000.0,13241000000.0,,3767000000.0,0.0,31.0,5930000000.0,634000000.0,0.0,-1464000000.0,1169000000.0,198000000.0,76000000.0,2853000000.0,2853000000.0,3487000000.0,18.0,15.0,16644000000.0,0.0,98248000000.0,335647058.824
CB,2015-12-31,11522000000.0,-14000000.0,-33000000.0,10.0,0.0,,1775000000.0,0.0,7833000000.0,12968000000.0,,3596000000.0,0.0,32.0,6019000000.0,462000000.0,0.0,-6295000000.0,850000000.0,4940000000.0,1120000000.0,2834000000.0,2834000000.0,3296000000.0,17.0,15.0,19478000000.0,0.0,1.02366e+11,325373134.328
CBG,2012-12-31,1562629000.0,-142786000.0,24617000.0,21.0,-156413000.0,43.0,1162973000.0,0.0,3301000.0,5745428000.0,137.0,664546000.0,379176000.0,12.0,768671000.0,185322000.0,0.0,-7067000.0,22306000.0,-90559000.0,-3885000.0,315555000.0,315555000.0,585081000.0,9.0,5.0,740054000.0,4084550000.0,7809542000.0,321994897.959
CBG,2013-12-31,1927737000.0,-76946000.0,-22931000.0,17.0,-158917000.0,23.0,553067000.0,0.0,3319000.0,6293699000.0,111.0,644067000.0,458596000.0,12.0,891095000.0,187187000.0,0.0,37213000.0,138908000.0,-704389000.0,-597385000.0,316538000.0,316538000.0,616128000.0,9.0,4.0,1056592000.0,2879812000.0,6998414000.0,329727083.333
CBG,2014-12-31,2293333000.0,-307979000.0,52988000.0,21.0,-182203000.0,26.0,768974000.0,0.0,3330000.0,8050222000.0,115.0,889297000.0,497926000.0,11.0,999696000.0,263759000.0,0.0,43419000.0,333908000.0,-183114000.0,248972000.0,484503000.0,484503000.0,792254000.0,9.0,5.0,1541095000.0,3371769000.0,7568010000.0,329593877.551
CBG,2015-12-31,3138277000.0,-231979000.0,10588000.0,20.0,-141517000.0,12.0,613167000.0,0.0,3342000.0,9716541000.0,106.0,998610000.0,529823000.0,10.0,1139269000.0,320853000.0,0.0,118654000.0,320914000.0,851557000.0,-200481000.0,547132000.0,547132000.0,835944000.0,8.0,5.0,2088227000.0,5305223000.0,11017943000.0,333617073.171
CCI,2012-12-31,308675000.0,-98570000.0,-132810000.0,6.0,-441383000.0,82.0,1017302000.0,0.0,2932000.0,728989000.0,128.0,701871000.0,6917531000.0,70.0,1703691000.0,-100061000.0,0.0,0.0,119709000.0,3903710000.0,361244000.0,188584000.0,185955000.0,834681000.0,34.0,8.0,-2625990000.0,1581324000.0,16088709000.0,294662500.0
CCI,2013-12-31,392687000.0,-64026000.0,-40073000.0,1.0,-534809000.0,54.0,406920000.0,0.0,3341000.0,991017000.0,118.0,840631000.0,8947677000.0,65.0,1874734000.0,191000000.0,0.0,0.0,284342000.0,261120000.0,-217970000.0,90111000.0,78748000.0,880704000.0,31.0,3.0,-2535879000.0,892683000.0,20594908000.0,346580769.231
CCI,2014-12-31,411421000.0,-77116000.0,-32321000.0,6.0,-758535000.0,32.0,298723000.0,0.0,3339000.0,1306606000.0,138.0,908361000.0,8982783000.0,63.0,2232150000.0,-11244000.0,0.0,0.0,411005000.0,243435000.0,-47774000.0,390513000.0,346525000.0,940682000.0,27.0,11.0,-2815428000.0,1282996000.0,21143276000.0,375493269.231
CCI,2015-12-31,426527000.0,12668000.0,54777000.0,21.0,-908892000.0,36.0,309541000.0,0.0,3338000.0,1321426000.0,115.0,1000957000.0,9580057000.0,64.0,2342425000.0,-51457000.0,0.0,54475000.0,320625000.0,274255000.0,3190000.0,1520992000.0,1477004000.0,946180000.0,26.0,42.0,-2458397000.0,981245000.0,22036245000.0,342565765.766
CCL,2013-11-30,1765000000.0,-128000000.0,39000000.0,4.0,-2149000000.0,7.0,462000000.0,21000000.0,365000000.0,10645000000.0,29.0,1368000000.0,32905000000.0,31.0,4811000000.0,-6000000.0,374000000.0,0.0,-359000000.0,479000000.0,-3000000.0,1055000000.0,1055000000.0,1329000000.0,9.0,7.0,18782000000.0,1937000000.0,40104000000.0,758992805.755
CCL,2014-11-30,2164000000.0,75000000.0,-259000000.0,5.0,-2583000000.0,5.0,331000000.0,1000000.0,365000000.0,10421000000.0,21.0,1513000000.0,32819000000.0,34.0,5463000000.0,9000000.0,349000000.0,-2000000.0,-281000000.0,-223000000.0,-131000000.0,1216000000.0,1216000000.0,1772000000.0,11.0,8.0,19158000000.0,1488000000.0,39448000000.0,764779874.214
CCL,2015-11-30,2310000000.0,4000000.0,-558000000.0,7.0,-2294000000.0,20.0,1395000000.0,5000000.0,365000000.0,9447000000.0,35.0,2016000000.0,31818000000.0,40.0,6267000000.0,42000000.0,330000000.0,-219000000.0,359000000.0,170000000.0,1064000000.0,1757000000.0,1757000000.0,2574000000.0,16.0,11.0,20060000000.0,2451000000.0,39237000000.0,777433628.319
CCL,2016-11-30,2453000000.0,-22000000.0,-20000000.0,12.0,-3062000000.0,9.0,603000000.0,1000000.0,365000000.0,9383000000.0,24.0,3051000000.0,32429000000.0,43.0,7006000000.0,49000000.0,322000000.0,-291000000.0,454000000.0,711000000.0,-792000000.0,2779000000.0,2779000000.0,3071000000.0,19.0,17.0,21843000000.0,1689000000.0,38936000000.0,
CELG,2013-12-31,1173300000.0,-101400000.0,-51900000.0,26.0,-119700000.0,292.0,3234400000.0,-89700000.0,9100000.0,340400000.0,388.0,1757000000.0,593400000.0,95.0,6153500000.0,215500000.0,340400000.0,-388400000.0,286300000.0,1713700000.0,1144000000.0,1449900000.0,1449900000.0,1808900000.0,28.0,22.0,4472500000.0,7550500000.0,13378200000.0,414257142.857
CELG,2014-12-31,1202000000.0,-166300000.0,-15500000.0,31.0,-150300000.0,357.0,4121600000.0,-56500000.0,9200000.0,385900000.0,460.0,2503500000.0,642600000.0,95.0,7284500000.0,327500000.0,393100000.0,-552900000.0,267300000.0,2025300000.0,887200000.0,1999900000.0,1999900000.0,2519000000.0,33.0,26.0,6472400000.0,9712600000.0,17340100000.0,803172690.763
CELG,2015-12-31,1908300000.0,-304700000.0,79500000.0,27.0,-286300000.0,333.0,4880300000.0,-50600000.0,9400000.0,420100000.0,477.0,2334100000.0,814100000.0,95.0,8835900000.0,421500000.0,443400000.0,1729800000.0,625300000.0,7297700000.0,758700000.0,1602000000.0,1602000000.0,2254600000.0,24.0,17.0,8074400000.0,9400900000.0,26964400000.0,793069306.931
CELG,2016-12-31,2403400000.0,-222400000.0,-294000000.0,30.0,-236200000.0,269.0,6169900000.0,-55300000.0,9500000.0,438000000.0,367.0,2872600000.0,929800000.0,96.0,10791200000.0,373300000.0,497900000.0,-765400000.0,729000000.0,0.0,1289600000.0,1999200000.0,1999200000.0,3166600000.0,28.0,18.0,10073600000.0,10867500000.0,28085600000.0,
CERN,2013-12-28,376579000.0,-9599000.0,12042000.0,13.0,-352877000.0,137.0,202377000.0,-8111000.0,3443000.0,514722000.0,275.0,588054000.0,792781000.0,82.0,2396026000.0,189700000.0,32299000.0,-36221000.0,64073000.0,-24700000.0,-114743000.0,398354000.0,398354000.0,576012000.0,20.0,14.0,2393048000.0,1761708000.0,4098364000.0,343408620.69
CERN,2015-01-03,357200000.0,-74786000.0,11090000.0,15.0,-276584000.0,224.0,635203000.0,8117000.0,3470000.0,604377000.0,370.0,774174000.0,924260000.0,82.0,2798326000.0,248741000.0,23789000.0,190810000.0,-65662000.0,-14930000.0,432826000.0,525433000.0,525433000.0,763084000.0,22.0,15.0,2918481000.0,2348786000.0,4530565000.0,341190259.74
CERN,2016-01-02,457626000.0,-160124000.0,244000.0,14.0,-362132000.0,66.0,402122000.0,12951000.0,3503000.0,750781000.0,235.0,781380000.0,1309214000.0,83.0,3674486000.0,242018000.0,15788000.0,720406000.0,23109000.0,485675000.0,-233081000.0,539362000.0,539362000.0,781136000.0,18.0,12.0,3457843000.0,1827833000.0,5561984000.0,343542675.159
CERN,2016-12-31,507365000.0,78258000.0,7421000.0,16.0,-459427000.0,42.0,170861000.0,-666000.0,3537000.0,779116000.0,192.0,918434000.0,1552524000.0,84.0,4017357000.0,281950000.0,14740000.0,-18179000.0,-59061000.0,0.0,-231261000.0,636484000.0,636484000.0,911013000.0,19.0,13.0,4094327000.0,1619361000.0,5629963000.0,
CF,2012-12-31,939600000.0,53200000.0,5400000.0,32.0,-523500000.0,239.0,2274900000.0,34800000.0,600000.0,2990700000.0,295.0,2964800000.0,3900500000.0,51.0,3113300000.0,964200000.0,277900000.0,48400000.0,207500000.0,-13000000.0,1067900000.0,1895700000.0,1848700000.0,2959400000.0,48.0,31.0,3461100000.0,2807600000.0,10166900000.0,65504492.0525
CF,2013-12-31,758000000.0,400000.0,-49800000.0,30.0,-823800000.0,225.0,1864800000.0,-80300000.0,600000.0,2954500000.0,318.0,2361900000.0,4780700000.0,46.0,2520200000.0,686500000.0,274300000.0,13500000.0,-364000000.0,1498000000.0,-564100000.0,1506300000.0,1464600000.0,2411700000.0,44.0,28.0,3725600000.0,2630100000.0,10678100000.0,60566948.1303
CF,2014-12-31,931300000.0,36100000.0,749100000.0,52.0,-1808500000.0,213.0,2082700000.0,63800000.0,2500000.0,2964700000.0,258.0,3115600000.0,5525800000.0,37.0,1778500000.0,773000000.0,202900000.0,5000000.0,94800000.0,1494200000.0,285800000.0,2183500000.0,1390300000.0,2366500000.0,50.0,46.0,3175300000.0,2530500000.0,11254200000.0,80393961.7084
CF,2015-12-31,1084700000.0,-4800000.0,-2300000.0,16.0,-2469300000.0,25.0,308800000.0,-71000000.0,2400000.0,2761200000.0,93.0,1190800000.0,8539000000.0,36.0,1547100000.0,395800000.0,321200000.0,12800000.0,-270000000.0,1000000000.0,-1710600000.0,664900000.0,699900000.0,1193100000.0,28.0,15.0,3057900000.0,1127100000.0,12738900000.0,223872053.872
CFG,2012-12-31,0.0,0.0,0.0,3.0,-178000000.0,,23706000000.0,0.0,6000000.0,375000000.0,,1268000000.0,643000000.0,0.0,0.0,381000000.0,0.0,1635000000.0,-169000000.0,-5698000000.0,-631000000.0,643000000.0,643000000.0,0.0,0.0,12.0,5846000000.0,0.0,1.27053e+11,
CFG,2013-12-31,0.0,0.0,0.0,18.0,-160000000.0,,24235000000.0,0.0,6000000.0,216000000.0,,-3241000000.0,592000000.0,0.0,0.0,-42000000.0,0.0,-2070000000.0,-398000000.0,3651000000.0,-306000000.0,-3426000000.0,-3426000000.0,0.0,0.0,67.0,1235000000.0,0.0,1.22154e+11,
CFG,2014-12-31,0.0,0.0,0.0,4.0,-141000000.0,,28350000000.0,0.0,6000000.0,160000000.0,,1471000000.0,595000000.0,0.0,0.0,403000000.0,0.0,-9778000000.0,239000000.0,6730000000.0,519000000.0,865000000.0,865000000.0,0.0,0.0,16.0,1294000000.0,0.0,1.32857e+11,558064516.129
CFG,2015-12-31,0.0,0.0,0.0,4.0,-121000000.0,,27516000000.0,0.0,6000000.0,237000000.0,,1478000000.0,595000000.0,0.0,0.0,423000000.0,0.0,-5584000000.0,-161000000.0,-1873000000.0,-191000000.0,840000000.0,833000000.0,0.0,0.0,16.0,1913000000.0,0.0,1.38208e+11,541935483.871
CHD,2012-12-31,471800000.0,-9000000.0,2500000.0,17.0,-74500000.0,47.0,343000000.0,-1100000.0,146400000.0,1630500000.0,129.0,556500000.0,586000000.0,44.0,1291400000.0,192700000.0,242200000.0,0.0,89400000.0,650900000.0,91600000.0,349800000.0,349800000.0,545100000.0,19.0,12.0,1929300000.0,933800000.0,4098100000.0,139920000.0
CHD,2013-12-31,497400000.0,-31200000.0,500000.0,17.0,-67100000.0,76.0,496900000.0,-7300000.0,146400000.0,1756300000.0,171.0,625500000.0,594100000.0,45.0,1438000000.0,203400000.0,250500000.0,0.0,44100000.0,-99400000.0,153900000.0,394400000.0,394400000.0,622200000.0,19.0,12.0,2168500000.0,1115800000.0,4259700000.0,138385964.912
CHD,2014-12-31,508700000.0,-1800000.0,-500000.0,20.0,-70500000.0,47.0,423000000.0,1800000.0,146400000.0,1844700000.0,112.0,652300000.0,616200000.0,44.0,1452900000.0,211000000.0,245900000.0,0.0,19900000.0,293100000.0,-73900000.0,413900000.0,413900000.0,641200000.0,19.0,13.0,2414900000.0,1018100000.0,4359200000.0,135261437.908
CHD,2015-12-31,515500000.0,33500000.0,-2500000.0,20.0,-61800000.0,38.0,330000000.0,-38500000.0,146400000.0,1883000000.0,104.0,665900000.0,609600000.0,45.0,1511800000.0,225000000.0,274000000.0,0.0,51500000.0,-38300000.0,-93000000.0,410400000.0,410400000.0,674200000.0,20.0,12.0,2650000000.0,906000000.0,4256900000.0,131118210.863
CHK,2012-12-31,1936000000.0,-68000000.0,1064000000.0,5.0,-14742000000.0,6.0,398000000.0,0.0,7000000.0,7081000000.0,47.0,-897000000.0,37167000000.0,43.0,5235000000.0,-380000000.0,0.0,1605000000.0,-1015000000.0,1616000000.0,-64000000.0,-769000000.0,-940000000.0,-1694000000.0,14.0,6.0,437000000.0,2948000000.0,39284000000.0,526712328.767
CHK,2013-12-31,1796000000.0,5000000.0,-98000000.0,5.0,-7608000000.0,17.0,912000000.0,0.0,7000000.0,12930000000.0,66.0,1669000000.0,37134000000.0,32.0,6150000000.0,548000000.0,0.0,71000000.0,-391000000.0,-26000000.0,550000000.0,724000000.0,474000000.0,2069000000.0,11.0,4.0,688000000.0,3656000000.0,39637000000.0,991780821.918
CHK,2014-12-31,2199000000.0,-21000000.0,11000000.0,11.0,-6618000000.0,73.0,4146000000.0,0.0,7000000.0,16049000000.0,132.0,3289000000.0,32515000000.0,31.0,7076000000.0,1144000000.0,0.0,222000000.0,-491000000.0,57000000.0,3271000000.0,1917000000.0,1273000000.0,3477000000.0,15.0,8.0,1483000000.0,7468000000.0,39449000000.0,993264248.705
CHK,2015-12-31,1045000000.0,1186000000.0,134000000.0,687.0,-3771000000.0,22.0,825000000.0,0.0,7000000.0,10295000000.0,67.0,-18781000000.0,14298000000.0,19.0,2469000000.0,-4463000000.0,0.0,-10000000.0,-2220000000.0,-508000000.0,-3283000000.0,-14685000000.0,-14856000000.0,-18919000000.0,148.0,115.0,-13202000000.0,2480000000.0,17098000000.0,654703522.069
CHRW,2012-12-31,910555000.0,-88107000.0,0.0,39.0,-36096000.0,17.0,210019000.0,0.0,16133000.0,9641542000.0,136.0,958462000.0,149851000.0,15.0,1717571000.0,364658000.0,0.0,0.0,133727000.0,248363000.0,-163650000.0,593804000.0,593804000.0,675320000.0,6.0,5.0,2218229000.0,1672290000.0,2804225000.0,161359782.609
CHRW,2013-12-31,825864000.0,-87316000.0,0.0,44.0,-40354000.0,13.0,162047000.0,0.0,15020000.0,10915981000.0,131.0,682650000.0,160703000.0,14.0,1836095000.0,257457000.0,0.0,0.0,-82665000.0,621354000.0,-47972000.0,415904000.0,415904000.0,682650000.0,5.0,3.0,2413833000.0,1664485000.0,2802818000.0,156944905.66
CHRW,2014-12-31,892259000.0,-137102000.0,0.0,43.0,-22364000.0,31.0,488328000.0,0.0,14646000.0,11462415000.0,134.0,748418000.0,152471000.0,15.0,2007652000.0,273720000.0,0.0,0.0,78436000.0,230000000.0,-33107000.0,449711000.0,449711000.0,748418000.0,6.0,3.0,2648539000.0,2105459000.0,3214338000.0,146964379.085
CHRW,2015-12-31,912299000.0,107560000.0,0.0,44.0,-28115000.0,12.0,168229000.0,0.0,14345000.0,11207604000.0,119.0,858310000.0,190874000.0,17.0,2268480000.0,313082000.0,0.0,0.0,-25358000.0,-155000000.0,39289000.0,509699000.0,509699000.0,858310000.0,6.0,4.0,2922620000.0,1730698000.0,3184358000.0,144800852.273
CHTR,2013-12-31,1467000000.0,10000000.0,-112000000.0,112.0,-1825000000.0,1.0,21000000.0,0.0,0.0,5345000000.0,22.0,797000000.0,7981000000.0,34.0,2810000000.0,120000000.0,0.0,-676000000.0,114000000.0,262000000.0,14000000.0,-169000000.0,-169000000.0,909000000.0,11.0,2.0,-1568000000.0,322000000.0,17295000000.0,102424242.424
CHTR,2014-12-31,1635000000.0,-51000000.0,-7000000.0,125.0,-2221000000.0,0.0,3000000.0,0.0,0.0,5973000000.0,21.0,964000000.0,8373000000.0,34.0,3135000000.0,236000000.0,0.0,0.0,158000000.0,6826000000.0,-18000000.0,-183000000.0,-183000000.0,971000000.0,11.0,2.0,-1762000000.0,345000000.0,24388000000.0,107647058.824
CHTR,2015-12-31,1972000000.0,5000000.0,-139000000.0,589.0,-1840000000.0,0.0,5000000.0,0.0,0.0,6426000000.0,17.0,975000000.0,8345000000.0,34.0,3328000000.0,-60000000.0,0.0,0.0,319000000.0,14719000000.0,2000000.0,-271000000.0,-271000000.0,1114000000.0,11.0,3.0,-2061000000.0,345000000.0,39316000000.0,111522633.745
CHTR,2016-12-31,7544000000.0,-160000000.0,-36000000.0,9.0,-5325000000.0,16.0,1535000000.0,0.0,0.0,18655000000.0,34.0,3319000000.0,32963000000.0,36.0,10348000000.0,-2925000000.0,0.0,0.0,1029000000.0,1764000000.0,1530000000.0,3522000000.0,3522000000.0,3355000000.0,12.0,12.0,733000000.0,3300000000.0,1.49067e+11,
CI,2012-12-31,6667000000.0,-9000000.0,0.0,17.0,-408000000.0,,2978000000.0,0.0,92000000.0,17900000000.0,,2477000000.0,1120000000.0,39.0,11219000000.0,853000000.0,0.0,132000000.0,142000000.0,-228000000.0,-1712000000.0,1623000000.0,1623000000.0,2477000000.0,9.0,6.0,12330000000.0,0.0,53734000000.0,284736842.105
CI,2013-12-31,5456000000.0,259000000.0,0.0,14.0,-527000000.0,,2795000000.0,0.0,92000000.0,20865000000.0,,2176000000.0,1464000000.0,36.0,11515000000.0,698000000.0,0.0,660000000.0,501000000.0,-116000000.0,-183000000.0,1476000000.0,1476000000.0,2176000000.0,7.0,5.0,13676000000.0,0.0,54336000000.0,279545454.545
CI,2014-12-31,6264000000.0,-758000000.0,0.0,20.0,-473000000.0,,1420000000.0,0.0,74000000.0,21334000000.0,,3304000000.0,1502000000.0,39.0,13580000000.0,1210000000.0,0.0,-1258000000.0,770000000.0,-112000000.0,-1375000000.0,2102000000.0,2102000000.0,3304000000.0,9.0,6.0,10289000000.0,0.0,55870000000.0,263739021.33
CI,2015-12-31,6493000000.0,-890000000.0,0.0,17.0,-510000000.0,,1968000000.0,0.0,74000000.0,23290000000.0,,3327000000.0,1534000000.0,39.0,14586000000.0,1250000000.0,0.0,-990000000.0,1055000000.0,-65000000.0,548000000.0,2094000000.0,2094000000.0,3327000000.0,9.0,6.0,12121000000.0,0.0,57088000000.0,256303549.572
CINF,2012-12-31,0.0,-118000000.0,0.0,8.0,-6000000.0,,487000000.0,0.0,394000000.0,3477000000.0,,620000000.0,217000000.0,15.0,634000000.0,145000000.0,0.0,-303000000.0,388000000.0,0.0,49000000.0,421000000.0,421000000.0,566000000.0,14.0,10.0,4021000000.0,0.0,16548000000.0,162548262.548
CINF,2013-12-31,0.0,-70000000.0,0.0,9.0,-7000000.0,,433000000.0,0.0,397000000.0,3748000000.0,,768000000.0,210000000.0,17.0,783000000.0,197000000.0,0.0,-507000000.0,296000000.0,0.0,-54000000.0,517000000.0,517000000.0,714000000.0,16.0,11.0,4268000000.0,0.0,17662000000.0,163607594.937
CINF,2014-12-31,0.0,-62000000.0,0.0,8.0,-9000000.0,,591000000.0,0.0,397000000.0,4157000000.0,,774000000.0,194000000.0,16.0,788000000.0,196000000.0,0.0,-311000000.0,216000000.0,-55000000.0,158000000.0,525000000.0,525000000.0,721000000.0,15.0,11.0,4505000000.0,0.0,18748000000.0,163551401.869
CINF,2015-12-31,0.0,-54000000.0,0.0,10.0,-10000000.0,,544000000.0,0.0,397000000.0,4195000000.0,,934000000.0,185000000.0,18.0,947000000.0,247000000.0,0.0,-615000000.0,246000000.0,-14000000.0,-47000000.0,634000000.0,634000000.0,881000000.0,17.0,12.0,4762000000.0,0.0,18888000000.0,163824289.406
CL,2012-12-31,3432000000.0,19000000.0,0.0,113.0,-565000000.0,24.0,884000000.0,-21000000.0,1466000000.0,7153000000.0,122.0,3874000000.0,3842000000.0,58.0,9932000000.0,1243000000.0,1365000000.0,-398000000.0,-5000000.0,441000000.0,6000000.0,2472000000.0,2472000000.0,3889000000.0,23.0,14.0,16953000000.0,4556000000.0,13394000000.0,476300578.035
CL,2013-12-31,3671000000.0,-37000000.0,0.0,97.0,-670000000.0,21.0,962000000.0,-97000000.0,1466000000.0,7219000000.0,108.0,3565000000.0,4083000000.0,59.0,10201000000.0,1155000000.0,1425000000.0,-238000000.0,24000000.0,422000000.0,78000000.0,2241000000.0,2241000000.0,3556000000.0,20.0,13.0,17952000000.0,4931000000.0,13985000000.0,929875518.672
CL,2014-12-31,3442000000.0,-109000000.0,0.0,190.0,-757000000.0,28.0,1089000000.0,-60000000.0,1466000000.0,7168000000.0,123.0,3533000000.0,4080000000.0,59.0,10109000000.0,1194000000.0,1382000000.0,-57000000.0,57000000.0,435000000.0,127000000.0,2180000000.0,2180000000.0,3557000000.0,21.0,13.0,18832000000.0,4863000000.0,13459000000.0,915966386.555
